Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Monday 26 June 2017 	_x86_64_	(14 CPU)

10:17:12  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:22  IST  all    0.19    0.00    0.10    7.19    0.00    0.01    0.00    0.00    0.00   92.51
10:18:22  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    2    1.20    0.00    1.00   95.99    0.00    0.00    0.00    0.00    0.00    1.80
10:18:22  IST    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    6    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
10:18:22  IST    7    0.00    0.00    0.00    3.60    0.00    0.00    0.00    0.00    0.00   96.40
10:18:22  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST   10    1.40    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.00
10:18:22  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:22  IST   12    0.00    0.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00   98.80
10:18:22  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:18:22  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:27  IST  all    0.23    0.00    0.09    7.14    0.00    0.01    0.00    0.00    0.00   92.53
10:18:27  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    2    0.80    0.00    1.01   96.18    0.00    0.20    0.00    0.00    0.00    1.81
10:18:27  IST    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    7    0.00    0.00    0.00    4.40    0.00    0.00    0.00    0.00    0.00   95.60
10:18:27  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST   10    2.38    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   97.22
10:18:27  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:27  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:18:27  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:32  IST  all    0.11    0.00    0.07    8.60    0.00    0.03    0.00    0.00    0.00   91.19
10:18:32  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    2    0.60    0.00    0.80   96.78    0.00    0.20    0.00    0.00    0.00    1.61
10:18:32  IST    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    7    0.00    0.00    0.00    2.60    0.00    0.00    0.00    0.00    0.00   97.40
10:18:32  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:18:32  IST    9    0.00    0.00    0.00    1.60    0.00    0.00    0.00    0.00    0.00   98.40
10:18:32  IST   10    0.81    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.79
10:18:32  IST   11    0.20    0.00    0.00   16.80    0.00    0.00    0.00    0.00    0.00   83.00
10:18:32  IST   12    0.00    0.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00   98.80
10:18:32  IST   13    0.00    0.00    0.00    1.80    0.00    0.00    0.00    0.00    0.00   98.20

10:18:32  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:18:37  IST  all    0.86    0.00    0.11   14.03    0.00    0.01    0.00    0.00    0.00   84.98
